ENCUESTADOR,DEPTO,MUPIO,SECTOR,ESTRUCTURA,VIVIENDA,HOGAR,CP,CAPITULO,SECCION,PREGUNTA,DEFINICION DE INCONSISTENCIA,CODIGO ERROR,COMENTARIOS
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
3031.0,9.0,17.0,11637.0,128.0,113.0,10.0,1.0,L,L,L,L,L,
3031.0,9.0,17.0,11637.0,128.0,113.0,10.0,1.0,L,L,L,L,L,
3031.0,9.0,17.0,11637.0,128.0,113.0,10.0,1.0,L,L,L,L,L,
3031.0,9.0,17.0,11637.0,128.0,113.0,10.0,1.0,L,L,L,L,L,
3031.0,9.0,17.0,11637.0,128.0,113.0,10.0,1.0,L,L,L,L,L,
3031.0,9.0,17.0,11637.0,128.0,113.0,10.0,1.0,L,L,L,L,L,
3031.0,9.0,17.0,11637.0,128.0,113.0,10.0,1.0,L,L,L,L,L,
3031.0,9.0,17.0,11637.0,128.0,113.0,10.0,1.0,L,L,L,L,L,
3031.0,9.0,17.0,11637.0,128.0,113.0,10.0,1.0,L,L,L,L,L,
3031.0,9.0,17.0,11637.0,128.0,113.0,10.0,1.0,L,L,L,L,L,
3031.0,9.0,17.0,11637.0,128.0,113.0,10.0,1.0,L,L,L,L,L,
3031.0,9.0,17.0,11637.0,128.0,113.0,10.0,1.0,L,L,L,L,L,
3031.0,9.0,17.0,11637.0,128.0,113.0,10.0,1.0,L,L,L,L,L,
3031.0,9.0,17.0,11637.0,128.0,113.0,10.0,1.0,L,L,L,L,L,
3031.0,9.0,17.0,11637.0,128.0,113.0,10.0,1.0,L,L,L,L,L,
3031.0,9.0,17.0,11637.0,128.0,113.0,10.0,1.0,L,L,L,L,L,
3031.0,9.0,17.0,11637.0,128.0,113.0,10.0,1.0,L,L,L,L,L,
3031.0,9.0,17.0,11637.0,128.0,113.0,10.0,1.0,L,L,L,L,L,
3031.0,9.0,17.0,11637.0,128.0,113.0,10.0,1.0,L,L,L,L,L,
3031.0,9.0,17.0,11637.0,128.0,113.0,10.0,1.0,L,L,L,L,L,
3031.0,9.0,17.0,11637.0,128.0,113.0,10.0,1.0,L,L,L,L,L,
3077.0,8.0,3.0,10289.0,148.0,81.0,7.0,1.0,L,L,L,L,L,
3077.0,8.0,3.0,10289.0,148.0,81.0,7.0,1.0,L,L,L,L,L,
3077.0,8.0,3.0,10289.0,148.0,81.0,7.0,1.0,L,L,L,L,L,
3077.0,8.0,3.0,10289.0,148.0,81.0,7.0,1.0,L,L,L,L,L,
3077.0,8.0,3.0,10289.0,148.0,81.0,7.0,1.0,L,L,L,L,L,
3077.0,8.0,3.0,10289.0,148.0,81.0,7.0,1.0,L,L,L,L,L,
3077.0,8.0,3.0,10289.0,148.0,81.0,7.0,1.0,L,L,L,L,L,
3077.0,8.0,3.0,10289.0,148.0,81.0,7.0,1.0,L,L,L,L,L,
3077.0,8.0,3.0,10289.0,148.0,81.0,7.0,1.0,L,L,L,L,L,
3077.0,8.0,3.0,10289.0,148.0,81.0,7.0,1.0,L,L,L,L,L,
3077.0,8.0,3.0,10289.0,148.0,81.0,7.0,1.0,L,L,L,L,L,
3077.0,8.0,3.0,10289.0,148.0,81.0,7.0,1.0,L,L,L,L,L,
3077.0,8.0,3.0,10289.0,148.0,81.0,7.0,1.0,L,L,L,L,L,
3043.0,7.0,1.0,9382.0,4.0,4.0,1.0,1.0,L,L,L,L,L,
3043.0,7.0,1.0,9382.0,4.0,4.0,1.0,1.0,L,L,L,L,L,
3043.0,7.0,1.0,9382.0,4.0,4.0,1.0,1.0,L,L,L,L,L,
3043.0,7.0,1.0,9382.0,4.0,4.0,1.0,1.0,L,L,L,L,L,
3043.0,7.0,1.0,9382.0,4.0,4.0,1.0,1.0,L,L,L,L,L,
3043.0,7.0,1.0,9382.0,4.0,4.0,1.0,1.0,L,L,L,L,L,
3043.0,7.0,1.0,9382.0,4.0,4.0,1.0,1.0,L,L,L,L,L,
3043.0,7.0,1.0,9382.0,4.0,4.0,1.0,1.0,L,L,L,L,L,
3043.0,7.0,1.0,9382.0,4.0,4.0,1.0,1.0,L,L,L,L,L,
3043.0,7.0,1.0,9382.0,4.0,4.0,1.0,1.0,L,L,L,L,L,
3043.0,7.0,1.0,9382.0,4.0,4.0,1.0,1.0,L,L,L,L,L,
3043.0,7.0,1.0,9382.0,4.0,4.0,1.0,1.0,L,L,L,L,L,
3043.0,7.0,1.0,9382.0,4.0,4.0,1.0,1.0,L,L,L,L,L,
3043.0,7.0,1.0,9382.0,4.0,4.0,1.0,1.0,L,L,L,L,L,
3151.0,22.0,14.0,25639.0,6.0,4.0,2.0,1.0,L,L,L,L,L,
3151.0,22.0,14.0,25639.0,6.0,4.0,2.0,1.0,L,L,L,L,L,
3151.0,22.0,14.0,25639.0,6.0,4.0,2.0,1.0,L,L,L,L,L,
3151.0,22.0,14.0,25639.0,6.0,4.0,2.0,1.0,L,L,L,L,L,
3151.0,22.0,14.0,25639.0,6.0,4.0,2.0,3.0,L,L,L,L,L,
3151.0,22.0,14.0,25639.0,6.0,4.0,2.0,3.0,L,L,L,L,L,
3151.0,22.0,14.0,25639.0,6.0,4.0,2.0,3.0,L,L,L,L,L,
3151.0,22.0,14.0,25639.0,6.0,4.0,2.0,3.0,L,L,L,L,L,
3104.0,15.0,8.0,19306.0,98.0,75.0,1.0,1.0,L,L,L,L,L,
3104.0,15.0,8.0,19306.0,98.0,75.0,1.0,1.0,L,L,L,L,L,
3104.0,15.0,8.0,19306.0,98.0,75.0,1.0,1.0,L,L,L,L,L,
3104.0,15.0,8.0,19306.0,98.0,75.0,1.0,1.0,L,L,L,L,L,
3082.0,15.0,7.0,18850.0,71.0,49.0,3.0,1.0,L,L,L,L,L,
3082.0,15.0,7.0,18850.0,71.0,49.0,3.0,1.0,L,L,L,L,L,
3062.0,16.0,9.0,20503.0,65.0,50.0,4.0,1.0,L,L,L,L,L,
3062.0,16.0,9.0,20503.0,65.0,50.0,4.0,1.0,L,L,L,L,L,
3062.0,16.0,9.0,20503.0,65.0,50.0,4.0,1.0,L,L,L,L,L,
3062.0,16.0,9.0,20503.0,65.0,50.0,4.0,1.0,L,L,L,L,L,
3062.0,16.0,9.0,20503.0,65.0,50.0,4.0,1.0,L,L,L,L,L,
3062.0,16.0,9.0,20503.0,65.0,50.0,4.0,1.0,L,L,L,L,L,
3062.0,16.0,9.0,20503.0,65.0,50.0,4.0,1.0,L,L,L,L,L,
3062.0,16.0,9.0,20503.0,65.0,50.0,4.0,1.0,L,L,L,L,L,
3062.0,16.0,9.0,20503.0,65.0,50.0,4.0,2.0,L,L,L,L,L,
3062.0,16.0,9.0,20503.0,65.0,50.0,4.0,2.0,L,L,L,L,L,
3062.0,16.0,9.0,20503.0,65.0,50.0,4.0,2.0,L,L,L,L,L,
3062.0,16.0,9.0,20503.0,65.0,50.0,4.0,2.0,L,L,L,L,L,
3062.0,16.0,9.0,20503.0,65.0,50.0,4.0,2.0,L,L,L,L,L,
3062.0,16.0,9.0,20503.0,65.0,50.0,4.0,2.0,L,L,L,L,L,
3062.0,16.0,9.0,20503.0,65.0,50.0,4.0,2.0,L,L,L,L,L,
3062.0,16.0,9.0,20503.0,65.0,50.0,4.0,2.0,L,L,L,L,L,
3017.0,21.0,7.0,24731.0,24.0,18.0,1.0,1.0,L,L,L,L,L,
3051.0,20.0,1.0,23457.0,151.0,116.0,3.0,1.0,L,L,L,L,L,
3051.0,20.0,1.0,23457.0,151.0,116.0,3.0,1.0,L,L,L,L,L,
3051.0,20.0,1.0,23457.0,151.0,116.0,3.0,1.0,L,L,L,L,L,
3051.0,20.0,1.0,23457.0,151.0,116.0,3.0,1.0,L,L,L,L,L,
3051.0,20.0,1.0,23457.0,151.0,116.0,3.0,1.0,L,L,L,L,L,
3051.0,20.0,1.0,23457.0,151.0,116.0,3.0,1.0,L,L,L,L,L,
3051.0,20.0,1.0,23457.0,151.0,116.0,3.0,1.0,L,L,L,L,L,
3051.0,20.0,1.0,23457.0,151.0,116.0,3.0,1.0,L,L,L,L,L,
3016.0,21.0,1.0,24185.0,27.0,21.0,1.0,2.0,L,L,L,L,L,
3016.0,21.0,1.0,24185.0,27.0,21.0,1.0,2.0,L,L,L,L,L,
3016.0,21.0,1.0,24185.0,27.0,21.0,1.0,2.0,L,L,L,L,L,
3016.0,21.0,1.0,24185.0,27.0,21.0,1.0,2.0,L,L,L,L,L,
3016.0,21.0,1.0,24185.0,27.0,21.0,1.0,2.0,L,L,L,L,L,
3016.0,21.0,1.0,24185.0,27.0,21.0,1.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3106.0,3.0,11.0,6211.0,25.0,18.0,2.0,2.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3086.0,20.0,9.0,24063.0,22.0,14.0,2.0,1.0,L,L,L,L,L,
3016.0,6.0,1.0,8619.0,19.0,17.0,1.0,2.0,L,L,L,L,L,
3016.0,6.0,1.0,8619.0,19.0,17.0,1.0,2.0,L,L,L,L,L,
3016.0,6.0,1.0,8619.0,19.0,17.0,1.0,2.0,L,L,L,L,L,
3016.0,6.0,1.0,8619.0,19.0,17.0,1.0,2.0,L,L,L,L,L,
3016.0,6.0,1.0,8619.0,19.0,17.0,1.0,2.0,L,L,L,L,L,
3016.0,6.0,1.0,8619.0,19.0,17.0,1.0,2.0,L,L,L,L,L,
3016.0,6.0,1.0,8619.0,19.0,17.0,1.0,2.0,L,L,L,L,L,
3016.0,6.0,1.0,8619.0,19.0,17.0,1.0,2.0,L,L,L,L,L,
3016.0,6.0,1.0,8619.0,19.0,17.0,1.0,2.0,L,L,L,L,L,
3016.0,6.0,1.0,8619.0,19.0,17.0,1.0,2.0,L,L,L,L,L,
3016.0,6.0,1.0,8619.0,19.0,17.0,1.0,2.0,L,L,L,L,L,
3016.0,6.0,1.0,8619.0,19.0,17.0,1.0,2.0,L,L,L,L,L,
3016.0,6.0,1.0,8619.0,19.0,17.0,1.0,2.0,L,L,L,L,L,
3016.0,6.0,1.0,8619.0,19.0,17.0,1.0,2.0,L,L,L,L,L,
3077.0,8.0,5.0,10528.0,37.0,29.0,3.0,2.0,L,L,L,L,L,
3077.0,8.0,5.0,10528.0,37.0,29.0,3.0,2.0,L,L,L,L,L,
3077.0,8.0,5.0,10528.0,37.0,29.0,3.0,2.0,L,L,L,L,L,
3077.0,8.0,5.0,10528.0,37.0,29.0,3.0,2.0,L,L,L,L,L,
3077.0,8.0,5.0,10528.0,37.0,29.0,3.0,2.0,L,L,L,L,L,
3077.0,8.0,5.0,10528.0,37.0,29.0,3.0,2.0,L,L,L,L,L,
3077.0,8.0,5.0,10528.0,37.0,29.0,3.0,2.0,L,L,L,L,L,
