FECHA;ENCUESTADOR;DEPTO;MUPIO;SECTOR;ESTRUCTURA;VIVIENDA;HOGAR;CP;CAPITULO;SECCION;PREGUNTA;DEFINICION DE INCONSISTENCIA;CODIGO ERROR;COMENTARIOS
17/08/2023;3103.0;17.0;11.0;22025.0;127.0;73.0;8.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
17/08/2023;3103.0;17.0;11.0;22025.0;127.0;73.0;8.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
09/05/2023;3103.0;17.0;11.0;22025.0;127.0;73.0;8.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
08/09/2023;3104.0;16.0;7.0;20019.0;143.0;117.0;1.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
08/09/2023;3104.0;16.0;7.0;20019.0;143.0;117.0;1.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
08/09/2023;3104.0;16.0;7.0;20019.0;143.0;117.0;1.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
08/09/2023;3104.0;16.0;7.0;20019.0;143.0;117.0;1.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
08/09/2023;3104.0;16.0;7.0;20019.0;143.0;117.0;1.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
08/09/2023;3104.0;16.0;7.0;20019.0;143.0;117.0;1.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
08/09/2023;3104.0;16.0;7.0;20019.0;143.0;117.0;1.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
08/09/2023;3104.0;16.0;7.0;20019.0;143.0;117.0;1.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
08/09/2023;3104.0;16.0;7.0;20019.0;143.0;117.0;1.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
